,Unnamed: 0,Event Title,Organizer,Artists,Location,Venue Name,Venue Link,Heure,Date,Price,Event Link,Genres
62,62,Mirage presents Serum / Closing 2023,mirageclub,"Aaron Julian, Fradji, Michelle Bench, LaBench","65 Rue Pierre Charron, 75008 Paris, France",Mirage Paris,"https://www.google.com/maps/search/Mirage%20Paris%2C%2065%20Rue%20Pierre%20Charron%2C%2075008%20Paris%2C%20France/@48.8701396,2.3040972,17z",23:59 à 07:00,2023-12-28,"21,00 €",https://shotgun.live/events/mirage-presents-serum-closing-2023,"deep house, house, afro house, techno, electro, tech house"
63,63,CABARET BAS NYLON : LA BUCHE AUX CAFARDS,Silencio Club,jean-biche,"142 Rue Montmartre, 75002 Paris, France",Silencio Club,"https://www.google.com/maps/search/Silencio%20Club%2C%20142%20Rue%20Montmartre%2C%2075002%20Paris%2C%20France/@48.8689515,2.3434538,17z",21:00 à 23:30,2023-12-28,"30,00 €",https://shotgun.live/events/cabaret-bas-nylon,
64,64,After Work// WOBO X LA POUDRIÉRE,La Poudriere Paris,,"41 Rue Servan, 75011 Paris, France",Non mentionné,"https://www.google.com/maps/search/41%20Rue%20Servan%2C%2075011%20Paris%2C%20France/@48.8616258,2.3823809,17z",18:30 à 01:00,2023-12-28,Gratuit,https://shotgun.live/events/wobo-after-work,
65,65,50 nuances de Bitches#47,LaddictedBar,,"2 Rue Louis Bertrand, 94200 Ivry-sur-Seine, France",Non mentionné,"https://www.google.com/maps/search/2%20Rue%20Louis%20Bertrand%2C%2094200%20Ivry-sur-Seine%2C%20France/@48.8176274,2.3813446,17z",20:00 à 02:00,2023-12-28,"15,99 €",https://shotgun.live/events/50-nuances-de-bitches-47,"electro, minimal house"
66,66,"La Java : Lowkey Records, Mauve, Contre Temps & More",LA JAVA,"Lowkey Records, MikaelReis, MAUVE Soundsystem, Arnaud is Dancing, GAYAsounds, Soulagru","105 Rue du Faubourg du Temple, 75010 Paris, France",La Java,"https://www.google.com/maps/search/La%20Java%2C%20105%20Rue%20du%20Faubourg%20du%20Temple%2C%2075010%20Paris%2C%20France/@48.8711155,2.3738277,17z",23:00 à 06:00,2023-12-28,"5,69 €",https://shotgun.live/events/la-java-lowkey-records-mauve-contre-temps-more,"house, electro, electro house"
67,67,VENDREDI XXL | 29.12.23,LA BELLEVILLOISE,"patricio diaz, Bomo, Hugo Prime, Deejay Dgraph'","19-21 Rue Boyer, 75020 Paris, France",La Bellevilloise,"https://www.google.com/maps/search/La%20Bellevilloise%2C%2019-21%20Rue%20Boyer%2C%2075020%20Paris%2C%20France/@48.8683511,2.3921569,17z",19:00 à 05:30,2023-12-29,"21,00 €",https://shotgun.live/events/vendredi-xxl-29-12-23,"house, techno, disco, disco house"
68,68,La LIM (Flirt) - Friday All Night Long,Doctor Love,,"40 Rue du Colisée, 75008 Paris, France",Non mentionné,"https://www.google.com/maps/search/40%20Rue%20du%20Colis%C3%A9e%2C%2075008%20Paris%2C%20France/@48.8716518,2.3110872,17z",23:00 à 05:30,2023-12-29,"8,99 €",https://shotgun.live/events/la-lim-flirt-friday-all-night-long,"pop, dance"
69,69,AsHs The Best à Le Chinois de Montreuil le 29 déc 23,Groovalizacion,,"6 Pl. du Marché, 93100 Montreuil, France",Le Chinois,"https://www.google.com/maps/search/Le%20Chinois%2C%206%20Pl.%20du%20March%C3%A9%2C%2093100%20Montreuil%2C%20France/@48.8581085,2.4341792,17z",20:30 à 01:00,2023-12-29,"28,35 €",https://shotgun.live/events/as-hs-the-best-a-le-chinois-de-montreuil-le-29-dec-23,"afrobeat, world music"
70,70,NEXUS AGENCY : KRYPTON | ESILISE | NMO | DJ CONTEST,Nexus,"KRYPTON, 𝔢𝔰𝔦𝔩𝔦𝔰𝔢, NMO","100 Av. du Général Leclerc, 93500 Pantin, France",Nexus,"https://www.google.com/maps/search/Nexus%2C%20100%20Av.%20du%20G%C3%A9n%C3%A9ral%20Leclerc%2C%2093500%20Pantin%2C%20France/@48.8971575,2.405313,17z",23:00 à 07:00,2023-12-29,"7,99 €",https://shotgun.live/events/nexus-agency-krypton-esilise-nmo-dj-contest,"techno, hard techno, german techno, industrial techno, acid techno, electro"
71,71,Rex Club Presents Lacchesi All Night Long,REX CLUB,"Lacchesi, Raise Music","5 Bd Poissonnière, 75002 Paris, France",Rex Club,"https://www.google.com/maps/search/Rex%20Club%2C%205%20Bd%20Poissonni%C3%A8re%2C%2075002%20Paris%2C%20France/@48.8705725,2.3473815,17z",23:59 à 07:00,2023-12-29,"17,80 €",https://shotgun.live/events/rex-club-presents-lacchesi-all-night-long,"electro, techno"
72,72,DENIS HORVAT @ GATE CLUB PARIS,GATE CLUB,Denis Horvat,"2 Pl de la Prte Maillot, 75017 Paris, France",GATE CLUB PARIS,"https://www.google.com/maps/search/GATE%20CLUB%20PARIS%2C%202%20Pl%20de%20la%20Prte%20Maillot%2C%2075017%20Paris%2C%20France/@48.8792873,2.2827537,17z",23:30 à 06:00,2023-12-29,"10,99 €",https://shotgun.live/events/denis-horvat-gate-club-paris,"deep techno, deep house, melodic house & techno, house"
73,73,"MADS PARTY W/ URUMI, SYRA, AALIYAHNELLE",Silencio Des Prés,"URUMI, dylan ali","22 Rue Guillaume Apollinaire, 75006 Paris, France",Silencio des Prés,"https://www.google.com/maps/search/Silencio%20des%20Pr%C3%A9s%2C%2022%20Rue%20Guillaume%20Apollinaire%2C%2075006%20Paris%2C%20France/@48.8546623,2.3333172,17z",22:00 à 02:00,2023-12-29,"10,00 €",https://shotgun.live/events/mads-party,"electro, dance"
74,74,Can’t Teach a Monkey III,hadjybaba,"PHonolith (FR), Wandering Pulse, MOUSKY, OBLOMOV, Colapso, Hadj y Baba, AVNTR","14 Rue Saint-Denis, 75001 Paris, France",Le Klub,"https://www.google.com/maps/search/Le%20Klub%2C%2014%20Rue%20Saint-Denis%2C%2075001%20Paris%2C%20France/@48.8591102,2.3479063,17z",23:30 à 06:00,2023-12-29,"6,99 €",https://shotgun.live/events/can-t-teach-a-monkey-iii,"techno, indie dance, deep techno, progressive house, melodic house & techno, minimal techno"
75,75,Club — Public Possession 10 ans with Sedef Adasi,BADABOUM,"Sedef Adasi, Bell Towers, Dj City","2 bis Rue des Taillandiers, 75011 Paris, France",Badaboum,"https://www.google.com/maps/search/Badaboum%2C%202%20bis%20Rue%20des%20Taillandiers%2C%2075011%20Paris%2C%20France/@48.8535282,2.375755,17z",23:30 à 07:00,2023-12-29,"13,49 €",https://shotgun.live/events/club-public-possession-10-ans-with-sedef-adasi,"acid house, house, trance"
76,76,"BLT CLASH BALL W/ REMAIN, SYLVIO B, SHADOW & EMMANUEL CAUREL",Silencio Club,"Sylvio B, Emmanuel Caurel, REMAIN","142 Rue Montmartre, 75002 Paris, France",Silencio Club,"https://www.google.com/maps/search/Silencio%20Club%2C%20142%20Rue%20Montmartre%2C%2075002%20Paris%2C%20France/@48.8689515,2.3434538,17z",23:00 à 06:00,2023-12-29,"10,00 €",https://shotgun.live/events/blt-clash-ball-w-remain-sylvio-b-shadow-emmanuel-caurel,"electro, house"
77,77,Montreuil is Tropical ~ Clubbing Afro ÷ Caribbean ÷ Latino !,Groovalizacion,"Cucurucho Groovalizacion, Groovalizacion, GHOST NEBULA, Gorilan","6 Pl. du Marché, 93100 Montreuil, France",Le Chinois,"https://www.google.com/maps/search/Le%20Chinois%2C%206%20Pl.%20du%20March%C3%A9%2C%2093100%20Montreuil%2C%20France/@48.8581085,2.4341792,17z",23:00 à 05:00,2023-12-29,"8,99 €",https://shotgun.live/events/montreuil-is-tropical-clubbing-afro-caribbean-latino,"afrobeat, afro house, reggaeton, dancehall, baile funk, world music"
78,78,"Djoon : Memories - Thakzin, Rocco Rodamaal & Dairmount",DJOON,"Phil Darimont aka Dairmount, Rocco Rodamaal, Thakzin","22 Bd Vincent Auriol, 75013 Paris, France",Djoon,"https://www.google.com/maps/search/Djoon%2C%2022%20Bd%20Vincent%20Auriol%2C%2075013%20Paris%2C%20France/@48.8365668,2.3714388,17z",23:59 à 06:00,2023-12-29,"10,99 €",https://shotgun.live/events/djoon-memories-thakzin-rocco-rodamaal-dairmount,"afro house, afrobeat, deep house, house"
79,79,Nuit rose,Maison noire,,"43 Rue Saint-Honoré, 75001 Paris, France",Non mentionné,"https://www.google.com/maps/search/43%20Rue%20Saint-Honor%C3%A9%2C%2075001%20Paris%2C%20France/@48.8607301,2.3454016,17z",20:00 à 02:00,2023-12-29,"5,98 €",https://shotgun.live/events/diner-shibari-de-noel,"techno, deep techno"
80,80,BACHANUEVA,SALSANUEVA,,"46 Rue des Rigoles, 75020 Paris, France",Non mentionné,"https://www.google.com/maps/search/46%20Rue%20des%20Rigoles%2C%2075020%20Paris%2C%20France/@48.8730033,2.3919883,17z",20:00 à 02:00,2023-12-29,"13,99 €",https://shotgun.live/events/bachanueva,salsa
81,81,Fourre Ta Cagoule#20,LaddictedBar,,"2 Rue Louis Bertrand, 94200 Ivry-sur-Seine, France",Non mentionné,"https://www.google.com/maps/search/2%20Rue%20Louis%20Bertrand%2C%2094200%20Ivry-sur-Seine%2C%20France/@48.8176212,2.3813488,17z",20:00 à 02:00,2023-12-29,"15,99 €",https://shotgun.live/events/fourre-ta-cagoule-20,"hip hop, uk garage"
82,82,AFTER CHRISTMAS PARTY - Techno to Hardstyle,Love Music & People,"YoKer_Music, Antonio Baco, Sølar, Spiritvs, OMNI","50 Rue St Sabin, 75011 Paris, France",Les Caves Saint-Sabin,"https://www.google.com/maps/search/Les%20Caves%20Saint-Sabin%2C%2050%20Rue%20St%20Sabin%2C%2075011%20Paris%2C%20France/@48.8586111,2.3691667,17z",22:00 à 06:00,2023-12-29,"12,99 €",https://shotgun.live/events/after-christmas-party-techno-to-hardstyle,"techno, hard techno, hardstyle"
83,83,Afro Heaven - Afro & Tropical Vibes Party Noël édition,À la folie paris,,"A la Folie - Folie L2 - Parc de, 26 Av. Corentin Cariou, 75019 Paris, France",À la folie,"https://www.google.com/maps/search/%C3%80%20la%20folie%2C%20A%20la%20Folie%20-%20Folie%20L2%20-%20Parc%20de%2C%2026%20Av.%20Corentin%20Cariou%2C%2075019%20Paris%2C%20France/@48.8950245,2.3851478,17z",23:00 à 06:00,2023-12-29,"8,50 €",https://shotgun.live/events/afro-heaven-afro-tropical-vibes-party-noel-edition,"afrobeat, afro house, dancehall"
84,84,"KBAHN X LA JAVA : NEMO VACHEZ, ZELEKE, VENETIA & CROPTOP",Kbahn,"Nemo Vachez, Venetia, ZELEKE","105 Rue du Faubourg du Temple, 75010 Paris, France",La Java,"https://www.google.com/maps/search/La%20Java%2C%20105%20Rue%20du%20Faubourg%20du%20Temple%2C%2075010%20Paris%2C%20France/@48.8711155,2.3738277,17z",23:00 à 06:00,2023-12-29,"10,99 €",https://shotgun.live/events/kbahn-x-la-java-nemo-vachez-zeleke-venetia-croptop,"acid house, electro house, house, micro house, minimal house, tech house"
85,85,Sacré présente Tour-Maubourg / Alone Together #2,Sacré,Tour-Maubourg,"142 Rue Montmartre, 75002 Paris, France",Sacré,"https://www.google.com/maps/search/Sacr%C3%A9%2C%20142%20Rue%20Montmartre%2C%2075002%20Paris%2C%20France/@48.8690667,2.3433652,17z",23:00 à 06:00,2023-12-29,"10,00 €",https://shotgun.live/events/sacre-presente-tour-maubourg-alone-together-2,"house, deep house, disco house, disco, funk"
86,86,Caribbean groove sur les toits de paris club,jean BOURBON,Dj SprinTer,"4 Rue du Départ, 75015 Paris, France",Tout le Monde en Parle restaurant festif club,"https://www.google.com/maps/search/Tout%20le%20Monde%20en%20Parle%20restaurant%20festif%20club%2C%204%20Rue%20du%20D%C3%A9part%2C%2075015%20Paris%2C%20France/@48.8429668,2.3230198,17z",23:00 à 05:00,2023-12-29,"15,99 €",https://shotgun.live/events/caribbean-groove-sur-les-toits-de-paris-club,"afrobeat, hip hop, world music, dancehall, dance"
87,87,NIGHT PARTY - 29/12 - MOVIDA CLUB,MovidaClubParis,,"32 Av. Corentin Cariou, 75019 Paris, France",MOVIDA CLUB PARIS,"https://www.google.com/maps/search/MOVIDA%20CLUB%20PARIS%2C%2032%20Av.%20Corentin%20Cariou%2C%2075019%20Paris%2C%20France/@48.8972242,2.3857316,17z",23:00 à 06:00,2023-12-29,"15,99 €",https://shotgun.live/events/night-party-29-12-movida-club,
88,88,Cumbia & Reggaeton Party 29/12 !!,Groovalizacion,,"44 Rue de la Folie Méricourt, 75011 Paris, France",Punk Paradise,"https://www.google.com/maps/search/Punk%20Paradise%2C%2044%20Rue%20de%20la%20Folie%20M%C3%A9ricourt%2C%2075011%20Paris%2C%20France/@48.8636957,2.3724211,17z",23:00 à 05:00,2023-12-29,"8,99 €",https://shotgun.live/events/cumbia-reggaeton-party-29-12,"reggaeton, salsa, world music, baile funk, brazilian"
89,89,LOLITA - FRENCHIE SHORE,LA NUIT PARIS,"Nelson D'Araujo, OuaisDavid, Loë","8 Bd de la Madeleine, 75009 Paris, France",CLUB LA*NUIT,"https://www.google.com/maps/search/CLUB%20LA*NUIT%2C%208%20Bd%20de%20la%20Madeleine%2C%2075009%20Paris%2C%20France/@48.87005,2.3268983,17z",23:00 à 06:00,2023-12-29,"12,99 €",https://shotgun.live/events/lolita-frenchie-shore,"pop, r&b"
90,90,GOD RAVER S18,Magnum Klub,"ki.moono, __xnihilo__, THXMAS","56 Rue de la Fontaine au Roi, 75011 Paris, France",Le Magnum Klub,"https://www.google.com/maps/search/Le%20Magnum%20Klub%2C%2056%20Rue%20de%20la%20Fontaine%20au%20Roi%2C%2075011%20Paris%2C%20France/@48.868099,2.3736702,17z",23:59 à 07:00,2023-12-29,"8,99 €",https://shotgun.live/events/god-raver-s-18,"techno, acid techno, hard techno"
91,91,Agencetoumix Gambetta Claus Party,Agencetoumix,"French Phil, Vice Experience, Euler, Le-Rail-de-Son / Correspondance","104 Rue de Bagnolet, 75020 Paris, France",Le Gambetta,"https://www.google.com/maps/search/Le%20Gambetta%2C%20104%20Rue%20de%20Bagnolet%2C%2075020%20Paris%2C%20France/@48.8594913,2.4030945,17z",00:00,2023-12-29,"5,99 €",https://shotgun.live/events/agencetoumix-gambetta-claus-party,"house, ghettotech, techno, electro, acid techno, acid house"
92,92,Radio Color & Friends,Panic Room,,"101 Rue Amelot, 75011 Paris, France",Panic Room,"https://www.google.com/maps/search/Panic%20Room%2C%20101%20Rue%20Amelot%2C%2075011%20Paris%2C%20France/@48.8612154,2.3675388,17z",19:00 à 05:00,2023-12-29,Gratuit,https://shotgun.live/events/radio-color-friends,"house, tech house"
93,93,SMevents,SMEVENT,,"29 Rue de Lappe, 75011 Paris, France",Non mentionné,"https://www.google.com/maps/search/29%20Rue%20de%20Lappe%2C%2075011%20Paris%2C%20France/@48.8535957,2.3731315,17z",23:00 à 05:30,2023-12-29,"10,99 €",https://shotgun.live/events/s-mevents,
94,94,FRIDAY VIBIN’ #2 - GURU CLUB,guru paris,,"36 Bd de la Bastille, 75012 Paris, France",Non mentionné,"https://www.google.com/maps/search/36%20Bd%20de%20la%20Bastille%2C%2075012%20Paris%2C%20France/@48.8504685,2.3691543,17z",23:00 à 05:00,2023-12-29,Gratuit,https://shotgun.live/events/friday-vibin-2-guru-club,"alternative dance, club, dance, electro, edm"
95,95,AFROTHERAPY Ep13,Night Pepper,"DJ Shiiva, IZIS, Deejay_Vlm, DJ KPOSS","49 Rue de Ponthieu, 75008 Paris, France",Le Trust,"https://www.google.com/maps/search/Le%20Trust%2C%2049%20Rue%20de%20Ponthieu%2C%2075008%20Paris%2C%20France/@48.8716438,2.3061108,17z",23:30 à 05:30,2023-12-29,"10,99 €",https://shotgun.live/events/afrotherapy-ep-13,"afrobeat, dancehall, hip hop, r&b"
96,96,Rex Club Presents : Harrison BDP b2b Black Loops ANL,REX CLUB,"Harrison BDP, Black Loops","5 Bd Poissonnière, 75002 Paris, France",Rex Club,"https://www.google.com/maps/search/Rex%20Club%2C%205%20Bd%20Poissonni%C3%A8re%2C%2075002%20Paris%2C%20France/@48.8705725,2.3473815,17z",23:59 à 07:00,2023-12-30,"15,80 €",https://shotgun.live/events/rex-club-presents-harrison-bdp-b-2-b-black-loops-anl,"house, electro"
97,97,Mustang · Couple Looking For Bananas,À la folie paris,"Massimiliano Pagliara, Luigi Di Venere, Chris Cruse","A la Folie - Folie L2 - Parc de, 26 Av. Corentin Cariou, 75019 Paris, France",À la folie,"https://www.google.com/maps/search/%C3%80%20la%20folie%2C%20A%20la%20Folie%20-%20Folie%20L2%20-%20Parc%20de%2C%2026%20Av.%20Corentin%20Cariou%2C%2075019%20Paris%2C%20France/@48.8950245,2.3851478,17z",23:00 à 07:00,2023-12-30,"10,50 €",https://shotgun.live/events/mustang-los-angeles-berlin-paris,"house, acid house, tech house, progressive house, italo disco"
98,98,"NUAGE W/ NANDU, ASSAYAG VS OHM VISION, SACH & DIOP",Silencio Club,"Nandu (Official), Ohm Vision, Matteo Diop, Assayag","142 Rue Montmartre, 75002 Paris, France",Silencio Club,"https://www.google.com/maps/search/Silencio%20Club%2C%20142%20Rue%20Montmartre%2C%2075002%20Paris%2C%20France/@48.8689515,2.3434538,17z",23:00 à 06:00,2023-12-30,"10,00 €",https://shotgun.live/events/nuage-w-assayag-vs-ohm-sach-diop,"electro, house"
99,99,NEXUS : LUCA AGNELLI (Extended Set) | WILLIAM LUCK | LOR&LEI,Nexus,"Luca Agnelli, WILLIAM LUCK, LOR&LEI","100 Av. du Général Leclerc, 93500 Pantin, France",Nexus,"https://www.google.com/maps/search/Nexus%2C%20100%20Av.%20du%20G%C3%A9n%C3%A9ral%20Leclerc%2C%2093500%20Pantin%2C%20France/@48.8971575,2.405313,17z",23:00 à 07:00,2023-12-30,"7,99 €",https://shotgun.live/events/nexus-luca-agnelli-extended-set-william-luck-lor-lei,"techno, hard techno, acid techno, german techno, hardcore"
100,100,Black Market Underground Party,404+PARIS.ENTERTAINMENT,,Lieu secret,Non mentionné,Lieu secret,23:00 à 05:00,2023-12-30,"24,99 €",https://shotgun.live/events/black-market-underground-party,"k-pop, funk, edm, tech house, electro"
101,101,LESS DRAMA MORE TECHNO #44,LDMT events,"Yonti, DMN, Hugo Prime, BEN MANSON","109 Rue Oberkampf, 75011 Paris, France",Nouveau Casino,"https://www.google.com/maps/search/Nouveau%20Casino%2C%20109%20Rue%20Oberkampf%2C%2075011%20Paris%2C%20France/@48.8658713,2.3778975,17z",23:59 à 07:00,2023-12-30,"18,00 €",https://shotgun.live/events/less-drama-more-techno-44,techno
102,102,We poppin - Brille comme jamais,B2S events,,"34 Rue du Départ, 75015 Paris, France",Non mentionné,"https://www.google.com/maps/search/34%20Rue%20du%20D%C3%A9part%2C%2075015%20Paris%2C%20France/@48.8426216,2.3238747,17z",23:00 à 05:00,2023-12-30,"15,99 €",https://shotgun.live/events/we-poppin-brille-comme-jamais,
103,103,Préveillon Latino,LA BELLEVILLOISE,,"19-21 Rue Boyer, 75020 Paris, France",La Bellevilloise,"https://www.google.com/maps/search/La%20Bellevilloise%2C%2019-21%20Rue%20Boyer%2C%2075020%20Paris%2C%20France/@48.8683511,2.3921569,17z",23:00 à 05:30,2023-12-30,"11,00 €",https://shotgun.live/events/preveillon-latino,"salsa, reggaeton, baile funk"
104,104,MEDUSA,SDK,"Cov', Gabriel Tiné, Weakness, MøMø, Erb@","59 Bd Macdonald, 75019 Paris, France",La Péniche Cinéma - Le Baruda,"https://www.google.com/maps/search/La%20P%C3%A9niche%20Cin%C3%A9ma%20-%20Le%20Baruda%2C%2059%20Bd%20Macdonald%2C%2075019%20Paris%2C%20France/@48.8951057,2.3923174,17z",23:00 à 07:00,2023-12-30,"12,98 €",https://shotgun.live/events/medusa,
105,105,Club — Leo Pol (+) Victor Petroï (+) AMS b2b Cogan,BADABOUM,"Leo Pol, Victor Petroï","2 bis Rue des Taillandiers, 75011 Paris, France",Badaboum,"https://www.google.com/maps/search/Badaboum%2C%202%20bis%20Rue%20des%20Taillandiers%2C%2075011%20Paris%2C%20France/@48.8535282,2.375755,17z",23:30 à 07:00,2023-12-30,"13,49 €",https://shotgun.live/events/club-leo-pol-victor-petroi-more,"house, deep house, breakbeat"
106,106,SeX.a.Pill techno at Atomic Cat,SeXaPill,"techno-blondy, XtraTaki, Psyber Angel, H.I.A","6 Pass. Thiéré, 75011 Paris, France",Atomic Cat,"https://www.google.com/maps/search/Atomic%20Cat%2C%206%20Pass.%20Thi%C3%A9r%C3%A9%2C%2075011%20Paris%2C%20France/@48.8535609,2.3747677,17z",19:00 à 02:00,2023-12-30,"5,99 €",https://shotgun.live/events/se-x-a-pill-techno-at-atomic-cat,"techno, deep techno, german techno, hard techno"
107,107,OMARHABA - GNAWA & DESERT MUSIC w/ Live & DJs,Groovalizacion,,Lieu secret,Non mentionné,Lieu secret,c From 8:00 PM To 5:00 AM,2023-12-30,"8,50 €",https://shotgun.live/events/omarhaba-gnawa-desert-music-w-live-d-js,world music
108,108,LA + GROSSE SOIREE HIP HOP DE FRANCE START GAME EPISODE 12,BK PRODUCTIONS,,"3 Port des Champs-Élysées, 75008 Paris, France",Bridge Club,"https://www.google.com/maps/search/Bridge%20Club%2C%203%20Port%20des%20Champs-%C3%89lys%C3%A9es%2C%2075008%20Paris%2C%20France/@48.8640808,2.3121334,17z",22:00 à 05:00,2023-12-30,"10,99 €",https://shotgun.live/events/la-grosse-soiree-hip-hop-de-france-start-game-episode-12,
109,109,Reggaeton party sur les toits de paris club,jean BOURBON,Dj Alkior,"4 Rue du Départ, 75015 Paris, France",Tout le Monde en Parle restaurant festif club,"https://www.google.com/maps/search/Tout%20le%20Monde%20en%20Parle%20restaurant%20festif%20club%2C%204%20Rue%20du%20D%C3%A9part%2C%2075015%20Paris%2C%20France/@48.8429668,2.3230198,17z",23:00 à 05:00,2023-12-30,"15,99 €",https://shotgun.live/events/reggaeton-party-sur-les-toits-de-paris-club,"reggaeton, salsa, hip hop, world music, brazilian"
110,110,SKYWALKER NYE KICK OFF PARTY,Silencio Des Prés,,"22 Rue Guillaume Apollinaire, 75006 Paris, France",Silencio des Prés,"https://www.google.com/maps/search/Silencio%20des%20Pr%C3%A9s%2C%2022%20Rue%20Guillaume%20Apollinaire%2C%2075006%20Paris%2C%20France/@48.8546623,2.3333172,17z",23:00 à 02:00,2023-12-30,"15,00 €",https://shotgun.live/events/skywalker-nye-kick-off-party,"hip hop, afrobeat, trap"
